name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sangli,2019-12-24,29.8,19.7,24.7,30.5,19.7,25,16.8,62.5,0,0,0,,0,0,25.6,11.5,120.7,1013.5,53.6,7,194.5,16.6,7,,2019-12-24T06:57:19,2019-12-24T18:04:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-12-25,30.8,20.5,25.3,31.6,20.5,25.7,17.8,64.2,0,0,0,,0,0,26.3,11.2,129.9,1013.2,47,5,202.6,17.5,7,,2019-12-25T06:57:47,2019-12-25T18:05:11,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2019-12-26,31.1,21.5,25.4,32.3,21.5,25.9,19.8,72.5,0.5,100,4.17,rain,0,0,24.1,7.6,319.5,1012.8,49.9,5.5,143.2,12.3,5,,2019-12-26T06:58:14,2019-12-26T18:05:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote"
sangli,2019-12-27,30.2,20.8,25.3,31.1,20.8,25.8,19.5,71.8,0,0,0,,0,0,23.4,9,38,1011.9,43.1,5,158.8,13.6,6,,2019-12-27T06:58:41,2019-12-27T18:06:16,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2019-12-28,28.2,21.1,24.3,29,21.1,24.5,18.1,69.2,0.1,100,4.17,rain,0,0,32.8,14,80.2,1012.4,64.6,3.5,127.1,11,5,,2019-12-28T06:59:07,2019-12-28T18:06:49,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2019-12-29,29.1,21.1,24.2,29.6,21.1,24.5,17.8,68,0,0,0,,0,0,33.8,15.8,102.1,1013,46,5,142.7,12.2,6,,2019-12-29T06:59:32,2019-12-29T18:07:23,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2019-12-30,30,20,24.5,30,20,24.6,16.7,63.7,0,0,0,,0,0,29.9,11.9,206.9,1012.2,39.1,8.5,183,15.8,6,,2019-12-30T06:59:56,2019-12-30T18:07:57,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-12-31,30,15.9,22.5,29,15.9,22.4,14.6,65.3,0,0,0,,0,0,18.4,9,278.4,1013.1,12,8.5,205.9,17.6,8,,2019-12-31T07:00:19,2019-12-31T18:08:32,0.16,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-01,31.1,15.8,22.8,30.1,15.8,22.8,13.8,58.9,0,0,0,,0,0,26.3,11.2,238.2,1013.8,15.1,8.5,203.9,17.6,8,,2020-01-01T07:00:41,2020-01-01T18:09:07,0.19,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-02,30.5,17,23.7,30.2,17,23.8,15.4,61.4,0,0,0,,0,0,21.6,12.6,273.2,1015.3,15.6,6.5,197.1,17.1,8,,2020-01-02T07:01:03,2020-01-02T18:09:42,0.23,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-01-03,29.6,16.9,22.4,28.6,16.9,22.3,14.3,63.7,0,0,0,,0,0,22,10.4,299.6,1014.9,18.3,8.5,224.6,19.4,8,,2020-01-03T07:01:23,2020-01-03T18:10:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-04,28.5,14.7,21.1,27.8,14.7,21.1,13.3,63.3,0,0,0,,0,0,18.4,9.4,293.6,1013.2,2.5,8.5,228,19.7,8,,2020-01-04T07:01:43,2020-01-04T18:10:54,0.29,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-05,27.3,15.4,21.3,27.7,15.4,21.4,14.8,67.9,0,0,0,,0,0,43.2,15.8,67.6,1013.2,27.5,6.5,153.3,13.3,5,,2020-01-05T07:02:01,2020-01-05T18:11:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-01-06,28.6,19.9,23.6,29.3,19.9,23.9,16.9,66.6,0.1,100,4.17,rain,0,0,41.4,19.1,99.4,1014.7,51.3,5,133.5,11.6,5,,2020-01-06T07:02:19,2020-01-06T18:12:07,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2020-01-07,30.7,19.9,24.6,33.5,19.9,25.3,18.9,72.4,0.1,100,4.17,rain,0,0,32.4,16.9,127.4,1013.9,53.9,8.5,157.2,13.4,6,,2020-01-07T07:02:35,2020-01-07T18:12:43,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2020-01-08,29.7,21.2,24.7,30.9,21.2,25.1,19.5,74.5,0.2,100,8.33,rain,0,0,23.4,9.4,272.2,1013.1,52.3,6.3,159.2,13.9,5,,2020-01-08T07:02:50,2020-01-08T18:13:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2020-01-09,28.8,18.2,23.5,29.5,18.2,23.6,17.6,71.4,0,0,0,,0,0,20.9,7.6,338.7,1013.3,56.7,6.5,163.9,14.1,6,,2020-01-09T07:03:04,2020-01-09T18:13:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-01-10,28.2,19.1,22.9,29,19.1,23.1,17.1,70.3,0.2,100,8.33,rain,0,0,40.7,18.7,77.8,1013.7,69.7,7,143.1,12.3,5,,2020-01-10T07:03:17,2020-01-10T18:14:34,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2020-01-11,29,19.5,23.4,28.8,19.5,23.5,16.8,68,0,0,0,,0,0,33.8,14.4,87.3,1014.8,57.9,5.3,201.6,17.5,7,,2020-01-11T07:03:29,2020-01-11T18:15:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-01-12,27.9,17.8,22.7,29,17.8,22.8,15.8,66.7,0,0,0,,0,0,33.8,15.1,105,1014.3,14.9,8.5,195.3,16.7,7,,2020-01-12T07:03:40,2020-01-12T18:15:48,0.55,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-13,29.8,16.3,22.9,30.7,16.3,23,15.4,65.3,0,0,0,,0,0,17.3,8.3,260.9,1012.3,5.3,8.5,226.5,19.4,8,,2020-01-13T07:03:50,2020-01-13T18:16:24,0.59,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-14,30.2,17.3,23.4,30,17.3,23.5,16.7,69.3,0,0,0,,0,0,18.4,8.3,299.7,1011.8,42.9,6.5,218.3,18.9,8,,2020-01-14T07:03:58,2020-01-14T18:17:01,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-01-15,30.5,17.1,23.1,29.7,17.1,23.1,15.5,65.2,0,0,0,,0,0,25.2,11.9,248.4,1012,13.2,7,226.9,19.5,8,,2020-01-15T07:04:06,2020-01-15T18:17:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-16,27.7,16.3,21.7,27.7,16.3,21.6,14.1,64.6,0,0,0,,0,0,22,11.2,290.2,1013.1,17.5,8,189.2,16.4,7,,2020-01-16T07:04:12,2020-01-16T18:18:14,0.69,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-01-17,28.1,13.9,20.4,27.8,13.9,20.4,12.8,63.9,0,0,0,,0,0,20.5,8.3,304.4,1013.5,2.9,8,232.1,19.9,8,,2020-01-17T07:04:17,2020-01-17T18:18:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-01-18,29.7,13.3,21.4,30.7,13.3,21.6,14.4,66.6,0,0,0,,0,0,25.2,9.4,18,1012.7,12.9,8.5,219,18.9,8,,2020-01-18T07:04:21,2020-01-18T18:19:27,0.76,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-19,29.6,15.9,22.9,30.2,15.9,23.1,16.4,68.8,0,0,0,,0,0,20.9,8.3,334.7,1013.2,17,8.5,198.2,17.1,7,,2020-01-19T07:04:23,2020-01-19T18:20:03,0.8,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-20,30.9,19.2,24.6,31.2,19.2,24.8,16.6,62.7,0,0,0,,0,0,23.8,10.4,34.4,1013.6,35.8,8.5,214.8,18.5,8,,2020-01-20T07:04:25,2020-01-20T18:20:39,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-01-21,31,17.9,24.4,30.7,17.9,24.4,16.3,63.4,0,0,0,,0,0,31,11.9,110.2,1014.4,22.3,6.5,209.4,18.1,8,,2020-01-21T07:04:25,2020-01-21T18:21:14,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-01-22,31.5,18.5,24.6,30.1,18.5,24.3,12.9,50.8,0,0,0,,0,0,36.7,16.6,124.5,1015.4,4.9,8.5,237.9,20.5,8,,2020-01-22T07:04:24,2020-01-22T18:21:49,0.91,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-23,31.7,17.1,23.8,30.5,17.1,23.7,13.2,53.5,0,0,0,,0,0,33.1,14,105.7,1014.8,1.2,10,239.3,20.7,8,,2020-01-23T07:04:22,2020-01-23T18:22:24,0.94,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-24,30.9,16.7,23.8,30.1,16.7,23.7,13.8,55.6,0,0,0,,0,0,31,12.2,101.8,1014.2,2.2,8.5,239.7,20.7,9,,2020-01-24T07:04:18,2020-01-24T18:22:59,0.98,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-01-25,30.9,18,23.9,31.6,18,23.9,14.5,57.7,0,0,0,,0,0,22.3,7.9,111.3,1014,11.9,8.5,238.2,20.6,8,,2020-01-25T07:04:14,2020-01-25T18:23:33,0,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-26,31.8,16.6,24.1,33.6,16.6,24.1,15.1,60.4,0,0,0,,0,0,21.2,7.9,131.8,1012.7,7.1,8.5,236,20.3,8,,2020-01-26T07:04:08,2020-01-26T18:24:07,0.04,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-27,32.1,16.9,24.6,32.7,16.9,24.7,16.2,62.3,0,0,0,,0,0,29.2,15.8,258.8,1011.7,20.5,8.5,231.9,20.1,8,,2020-01-27T07:04:01,2020-01-27T18:24:40,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-01-28,28.4,18.4,22.9,28.3,18.4,23,15.9,66.9,0,0,0,,0,0,35.6,16.2,259.9,1012.7,37.9,8.5,235.2,20.3,8,,2020-01-28T07:03:52,2020-01-28T18:25:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-01-29,28.9,15.4,22,29,15.4,22.1,15.8,70.5,0,0,0,,0,0,21.6,10.1,290.3,1014.5,6.7,10,241,20.7,9,,2020-01-29T07:03:43,2020-01-29T18:25:45,0.14,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-30,29.7,15.8,22.3,29.3,15.8,22.2,13.8,60.9,0,0,0,,0,0,18,8.3,317.1,1013.9,0,8.5,246.3,21.2,9,,2020-01-30T07:03:32,2020-01-30T18:26:17,0.17,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-01-31,30.6,15.2,22,29.6,15.2,21.8,13.4,62,0,0,0,,0,0,22.7,10.4,279,1012.1,0.4,8.5,248.6,21.5,9,,2020-01-31T07:03:20,2020-01-31T18:26:49,0.21,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-01,29.9,15.4,21.8,29.1,15.4,21.7,13.6,64.2,0,0,0,,0,0,21.2,10.1,272.1,1012.3,1.5,6.3,251.6,21.8,9,,2020-02-01T07:03:07,2020-02-01T18:27:20,0.24,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-02,31.1,15.5,22.8,30.8,15.5,22.8,14.6,63.1,0,0,0,,0,0,25.6,10.8,257.9,1014.1,16.1,6.5,227.8,19.8,9,,2020-02-02T07:02:53,2020-02-02T18:27:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-03,30.7,17.9,24,30.8,17.9,24.1,16.2,64.2,0,0,0,,0,0,22,12.2,284.4,1014.6,28.5,6.5,210.1,18.2,7,,2020-02-03T07:02:38,2020-02-03T18:28:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-02-04,30.3,16.9,23.8,30.2,16.9,23.9,16.7,67.9,0,0,0,,0,0,26.3,11.5,281.9,1012.9,33.8,7,206.9,17.8,8,,2020-02-04T07:02:21,2020-02-04T18:28:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-05,30.9,17.1,24.3,30.5,17.1,24.2,15.7,62.4,0,0,0,,0,0,24.8,14.8,307.6,1013.1,29.2,7.3,215,18.6,8,,2020-02-05T07:02:04,2020-02-05T18:29:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-06,30.1,17.4,24.2,35.8,17.4,24.3,14.4,57.3,0,0,0,,0,0,27,18.4,261,1013.1,1.3,6.7,248.5,21.5,9,,2020-02-06T07:01:45,2020-02-06T18:29:48,0.4,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-07,27.1,14.9,21.5,27,14.9,21.5,12.5,59.2,0,0,0,,0,0,29.2,18.4,264.5,1014.1,37.1,8.9,257.5,22.2,9,,2020-02-07T07:01:25,2020-02-07T18:30:16,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-08,28.5,13.8,21.6,27.6,13.8,21.4,12.2,57.9,0,0,0,,0,0,19.4,11.9,279.4,1014.4,18.2,6.6,258.8,22.4,9,,2020-02-08T07:01:05,2020-02-08T18:30:43,0.47,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-09,29.3,16.7,23.1,28.8,16.7,23.2,15.3,63.7,0,0,0,,0,0,43.9,18.4,63.8,1014.6,48.9,5.8,196.2,17,8,,2020-02-09T07:00:43,2020-02-09T18:31:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-10,30.1,20.7,24.8,30.5,20.7,25,17.6,65.6,0,0,0,,0,0,43.2,18.4,91.4,1014.1,52.9,5.6,164.5,14.1,6,,2020-02-10T07:00:20,2020-02-10T18:31:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-02-11,29.2,21.1,24.8,29.2,21.1,24.9,16.5,61.1,0,0,0,,0,0,40.7,22.3,93.9,1014.4,54.2,6.9,174.7,15.2,7,,2020-02-11T06:59:56,2020-02-11T18:32:03,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-12,29.8,20.1,24.9,29.7,20.1,24.9,15.6,58,0,0,0,,0,0,37.4,22.3,95.7,1016.1,19,6.2,212.3,18.3,8,,2020-02-12T06:59:31,2020-02-12T18:32:28,0.6,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-13,31.2,17.7,24.9,30.8,17.7,24.9,15.3,57.2,0,0,0,,0,0,28.8,14.8,74.4,1015.8,26.7,5.8,238.8,20.5,9,,2020-02-13T06:59:05,2020-02-13T18:32:53,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-14,33.3,19,25.5,36.8,19,25.5,14.4,52.3,0,0,0,,0,0,18.4,11.2,110.8,1013.8,4.1,7.4,252.8,21.9,9,,2020-02-14T06:58:38,2020-02-14T18:33:17,0.67,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-15,32.8,18.2,25.6,32.1,18.2,25.3,14.3,53.2,0,0,0,,0,0,15.1,11.2,77.4,1013,0.1,6.7,261.6,22.6,9,,2020-02-15T06:58:10,2020-02-15T18:33:40,0.71,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-16,33.4,18.2,25.8,36,18.2,25.7,14.3,52.2,0,0,0,,0,0,28.1,11.2,94.3,1013.5,0,6.1,263.7,22.8,9,,2020-02-16T06:57:41,2020-02-16T18:34:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-17,33,18.6,26.2,33.8,18.6,26,13.4,46.7,0,0,0,,0,0,28.4,14.8,102.3,1014.7,0,6.3,264.3,22.9,9,,2020-02-17T06:57:11,2020-02-17T18:34:26,0.78,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-18,32.6,18,26.3,32.2,18,26,13.6,47.8,0,0,0,,0,0,29.5,22.3,113.5,1014.4,5.3,7.5,263.2,22.9,9,,2020-02-18T06:56:40,2020-02-18T18:34:48,0.81,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-19,33.7,19.3,26.8,35,19.3,26.6,14.1,48,0,0,0,,0,0,18.7,9,189,1013.3,0.4,6.7,266,22.9,9,,2020-02-19T06:56:09,2020-02-19T18:35:10,0.85,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-20,33.9,17.8,26.1,32.8,17.8,25.8,14.5,52.4,0,0,0,,0,0,28.8,8.3,148.2,1012.6,30.1,7.7,268.8,23.2,9,,2020-02-20T06:55:36,2020-02-20T18:35:31,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-02-21,32.9,19.3,26,32.9,19.3,25.8,14.7,53.4,0,0,0,,0,0,25.2,14.8,82.5,1014.5,30.4,6.8,270.5,23.5,9,,2020-02-21T06:55:03,2020-02-21T18:35:51,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-02-22,32.9,19,26.4,32.5,19,26.1,13.7,47.8,0,0,0,,0,0,25.6,11.2,105.7,1015.7,0.2,8.3,269.8,23.3,9,,2020-02-22T06:54:29,2020-02-22T18:36:11,0.95,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-23,33.7,18.9,26.2,35.3,18.9,25.9,11.5,41.9,0,0,0,,0,0,27,11.2,133.9,1014.6,3.8,8,271.6,23.5,9,,2020-02-23T06:53:54,2020-02-23T18:36:30,0,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-24,34.4,19.6,27.1,34.6,19.6,26.8,13.4,45.1,0,0,0,,0,0,21.2,14.8,206.2,1012.2,23.7,7.7,263.8,22.9,9,,2020-02-24T06:53:19,2020-02-24T18:36:49,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-02-25,33.1,19.1,26.2,31.3,19.1,25.8,12.4,44.7,0,0,0,,0,0,30.6,14.8,12,1011.3,43.2,7.3,272.1,23.5,9,,2020-02-25T06:52:42,2020-02-25T18:37:08,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43157099999,remote"
sangli,2020-02-26,34.3,18.2,25.6,37.4,18.2,25.3,11.5,43.8,0,0,0,,0,0,34.9,18.4,45.4,1012.3,0,7.9,277.1,23.9,9,,2020-02-26T06:52:05,2020-02-26T18:37:26,0.09,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-02-27,32.2,19.8,26.3,32.2,19.8,26.2,12.5,42.8,0,0,0,,0,0,29.9,25.9,76.3,1012.4,18.2,7.3,240.8,20.9,9,,2020-02-27T06:51:28,2020-02-27T18:37:44,0.12,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-28,32.9,20.6,27.1,32.5,20.6,26.9,14.7,48.4,0,0,0,,0,0,32,11.2,54,1010.8,18.5,7,256,22.3,9,,2020-02-28T06:50:49,2020-02-28T18:38:01,0.15,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-02-29,33.1,21.5,27.5,32.1,21.5,27.4,15.7,50.2,0,0,0,,0,0,32,11.2,264.5,1010.5,39.2,7.6,217.5,18.8,8,,2020-02-29T06:50:10,2020-02-29T18:38:17,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-03-01,34.6,21.3,27,40.4,21.3,27.2,16.5,55,0,0,0,,0,0,24.5,11.2,256.9,1010.9,35.8,8.3,226.5,19.7,8,,2020-03-01T06:49:31,2020-03-01T18:38:34,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-03-02,33.1,21,26.8,32.8,21,26.9,16.3,54.5,0,0,0,,0,0,16.9,11.2,251.5,1012.1,25.5,7.4,235.7,20.4,8,,2020-03-02T06:48:51,2020-03-02T18:38:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-03-03,32.9,19,26.4,31.6,19,26,13.8,48.8,0,0,0,,0,0,30.6,18.4,294.1,1012.3,15.6,8.3,227.2,19.7,9,,2020-03-03T06:48:10,2020-03-03T18:39:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-03-04,31.2,19.1,25.4,32,19.1,25.1,13,48.3,0,0,0,,0,0,37.8,22.3,286,1012.2,2.1,9.3,287,24.9,10,,2020-03-04T06:47:29,2020-03-04T18:39:20,0.32,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-03-05,32.1,17.2,24.6,31,17.2,24.2,13.6,54.8,0,0,0,,0,0,27.4,14.8,272.6,1010.9,8.2,8.3,292.7,25.3,10,,2020-03-05T06:46:47,2020-03-05T18:39:35,0.35,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-03-06,32.1,17.3,24.3,30.6,17.3,24.1,15.3,61.2,0,0,0,,0,0,33.1,18.4,265.2,1011.5,14.4,8.8,278.9,24.1,10,,2020-03-06T06:46:04,2020-03-06T18:39:49,0.39,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-03-07,31.1,16.3,24.5,29.9,16.3,24.2,14.9,59.4,0,0,0,,0,0,24.8,14.8,276.4,1012.8,29.9,8,226.8,19.5,8,,2020-03-07T06:45:22,2020-03-07T18:40:03,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-03-08,32.6,19.3,26.1,39.2,19.3,26.4,16.7,58.7,0,0,0,,0,0,25.6,18.4,270.4,1011.7,30.8,8,212.9,18.3,8,,2020-03-08T06:44:38,2020-03-08T18:40:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-03-09,32.9,19.2,26.5,32.7,19.2,26.2,14.9,51.9,0,0,0,,0,0,29.5,14.8,272.6,1011.3,23,8.1,226.5,19.6,8,,2020-03-09T06:43:55,2020-03-09T18:40:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-03-10,33.2,18.4,26.3,33.7,18.4,26.2,15.4,53.2,0,0,0,,0,0,34.6,18.4,263.9,1010.8,20.2,7.4,241.2,20.7,8,,2020-03-10T06:43:11,2020-03-10T18:40:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-03-11,32.1,20,26,32.6,20,26.1,17,60,0,0,0,,0,0,32,15.8,265.2,1011.8,15.8,8.6,256.6,22.2,9,,2020-03-11T06:42:26,2020-03-11T18:40:56,0.55,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-03-12,32.7,19.1,25.8,32.7,19.1,25.7,15.7,56.7,0,0,0,,0,0,34.6,16.6,271.5,1013.1,15.8,8.2,255.8,22.2,9,,2020-03-12T06:41:42,2020-03-12T18:41:08,0.59,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote"
sangli,2020-03-13,33.1,19.1,25.7,38.3,19.1,25.9,16.1,59,0,0,0,,0,0,25.6,14.8,283,1013.1,24.6,8.9,263.3,22.6,9,,2020-03-13T06:40:57,2020-03-13T18:41:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-03-14,33,18.4,26.2,37.8,18.4,26.4,14.8,51.5,0,0,0,,0,0,23.4,10.8,316.2,1011.9,27.8,7.4,285.4,24.7,10,,2020-03-14T06:40:12,2020-03-14T18:41:33,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2020-03-15,35.2,19.5,27.7,38.6,19.5,27.9,14.6,46.2,0,0,0,,0,0,21.2,14.8,18,1010.7,17.4,7.8,283,24.6,10,,2020-03-15T06:39:26,2020-03-15T18:41:45,0.69,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2020-03-16,36.4,21.2,28.5,35.8,21.2,28.4,15,45.7,0,0,0,,0,0,34.2,14.8,290.2,1011.8,29.4,7.8,257.5,22.1,9,,2020-03-16T06:38:40,2020-03-16T18:41:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-03-17,35.1,23.9,29.1,35.8,23.9,29.3,17,50,0,0,0,,0,0,28.4,14.8,357.7,1012.7,28.2,7.5,257,22.3,9,,2020-03-17T06:37:54,2020-03-17T18:42:08,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2020-03-18,36.1,22.9,29.1,36.1,22.9,29.3,16.9,50.3,0.2,100,4.17,rain,0,0,26.6,13.3,305.9,1012.8,21.6,7.6,262,22.7,9,,2020-03-18T06:37:08,2020-03-18T18:42:19,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote"
sangli,2020-03-19,36.1,22.9,29.4,39.9,22.9,28.9,13.9,42.4,0,0,0,,0,0,23.4,14.8,289.9,1012.1,24,8.5,260,22.5,9,,2020-03-19T06:36:22,2020-03-19T18:42:30,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
