name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sangli,2022-07-15,26.7,21.9,23.5,26.7,21.9,23.5,21,86.1,22,100,8.33,rain,0,0,63.4,45.7,254.3,1003.1,86.9,16.8,243.1,21.1,9,10,2022-07-15T06:06:24,2022-07-15T19:08:48,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-07-16,25.8,22.5,23.8,25.8,22.5,23.8,21.7,88,11,100,8.33,rain,0,0,55.1,38.9,254.3,1004.1,86.9,17.9,232.3,20.2,8,10,2022-07-16T06:06:43,2022-07-16T19:08:39,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-07-17,27.2,22.7,24.4,30.3,22.7,24.7,21.8,85.9,12,100,4.17,rain,0,0,46.4,32.8,257.4,1005.9,87.5,17.7,206.9,18,9,10,2022-07-17T06:07:03,2022-07-17T19:08:30,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-18,25.8,21.5,23.3,25.8,21.5,23.3,21.1,87.3,6,100,8.33,rain,0,0,41.4,21.2,253.1,1006.8,95.1,18.7,55.8,4.9,2,10,2022-07-18T06:07:23,2022-07-18T19:08:20,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-07-19,28.1,20.9,24.1,32.7,20.9,24.7,21.3,85,0.3,100,4.17,rain,0,0,33.8,29.2,253.7,1007.2,64.5,17.9,260.5,22.7,8,10,2022-07-19T06:07:42,2022-07-19T19:08:09,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-20,29.2,21.5,24.7,33.1,21.5,25.3,21,81.1,6.8,100,8.33,rain,0,0,32.4,29.9,258,1007.5,72.7,20.3,278.9,24.4,9,10,2022-07-20T06:08:01,2022-07-20T19:07:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-07-21,29.1,21.5,25,33.7,21.5,25.8,20.8,78.8,0.8,100,12.5,rain,0,0,29.9,25.6,260.5,1007.5,82.8,21.7,245.9,21.2,8,10,2022-07-21T06:08:21,2022-07-21T19:07:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-22,27.9,21.9,24.5,30.1,21.9,24.8,20.7,80,0.8,100,8.33,rain,0,0,29.5,27,266,1008.1,98,21,190.4,16.4,7,10,2022-07-22T06:08:40,2022-07-22T19:07:29,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-07-23,26.3,21.5,23.6,26.3,21.5,23.6,20.7,83.8,0.2,100,4.17,rain,0,0,41.4,30.2,261.4,1007.4,89,18.2,196,16.9,8,10,2022-07-23T06:08:59,2022-07-23T19:07:14,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-24,27.1,21.6,23,29.7,21.6,23.1,21,88.6,3.6,100,8.33,rain,0,0,39.2,20.2,251.1,1007.2,90.1,16.1,72.6,6.4,3,10,2022-07-24T06:09:18,2022-07-24T19:06:58,0.85,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-25,28.1,21.2,23.6,31.4,21.2,23.9,21.1,86.3,7,100,8.33,rain,0,0,34.9,22,248.1,1008.4,76.8,18.4,234,20.3,9,10,2022-07-25T06:09:36,2022-07-25T19:06:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-26,27.5,21.9,24.1,29.5,21.9,24.3,20.9,82.7,0.1,100,4.17,rain,0,0,31,19.1,262,1009.5,94.4,17.5,166.5,14.5,7,10,2022-07-26T06:09:55,2022-07-26T19:06:23,0.92,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-27,31.1,21.8,25.3,34.7,21.8,26.2,21.1,78.3,12,100,37.5,rain,0,0,15.5,9.4,286.1,1008.4,92.3,16.3,272.6,23.5,9,10,2022-07-27T06:10:13,2022-07-27T19:06:04,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-28,31.1,23.4,26.7,34.8,23.4,28.2,21.6,74.3,5,100,4.17,rain,0,0,17.3,10.8,310.8,1008.6,93.9,18.3,192.3,16.6,9,30,2022-07-28T06:10:31,2022-07-28T19:05:43,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-07-29,33.1,23.7,27.5,38.1,23.7,29.4,22.2,74.1,1.9,100,33.33,rain,0,0,16.9,11.5,280.2,1008.1,83,18.7,233.1,20,10,60,2022-07-29T06:10:49,2022-07-29T19:05:22,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43157099999,remote,43158099999"
sangli,2022-07-30,31.1,23.6,26.4,35.6,23.6,27.6,22.1,77.8,1.3,100,8.33,rain,0,0,20.5,16.6,297.1,1007.7,82.7,18.7,265.1,23,10,30,2022-07-30T06:11:07,2022-07-30T19:05:00,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-07-31,32.1,22.8,26.5,37,22.8,27.7,21.8,77.3,6.3,100,29.17,rain,0,0,24.1,24.1,280.6,1006,82,17.9,284,24.4,10,30,2022-07-31T06:11:24,2022-07-31T19:04:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-01,31.1,22.5,25.6,35.7,22.5,26.8,21.9,80.6,6.4,100,41.67,rain,0,0,27,19.8,276.4,1006.4,77.8,17.6,266.3,22.8,9,30,2022-08-01T06:11:41,2022-08-01T19:04:13,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43157099999,remote,43158099999"
sangli,2022-08-02,28.7,22.2,25.1,31.6,22.2,25.7,21.4,81,0.3,100,4.17,rain,0,0,29.2,15.1,278.5,1005.3,94.2,18.7,181.5,15.6,7,10,2022-08-02T06:11:58,2022-08-02T19:03:48,0.16,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-03,29.1,22,24.7,33.5,22,25.2,21.7,84,49,100,4.17,rain,0,0,22.3,15.1,273.4,1004.6,99.1,19,151.1,13.3,5,10,2022-08-03T06:12:14,2022-08-03T19:03:22,0.19,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-04,31.1,22.6,25.4,37,22.6,26.5,22.1,82.6,14,100,4.17,rain,0,0,29.2,15.5,263.7,1003.9,93.7,16.3,217.8,18.8,8,30,2022-08-04T06:12:30,2022-08-04T19:02:56,0.23,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-05,28.1,22.1,24.2,30.2,22.1,24.4,21.7,86.5,1.5,100,8.33,rain,0,0,43.2,24.8,247.5,1003.6,91.2,18.9,184,15.7,6,10,2022-08-05T06:12:46,2022-08-05T19:02:28,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-08-06,26,21.8,22.9,26,21.8,22.9,21.5,92.2,10,100,8.33,rain,0,0,51.1,24.8,249.2,1003.6,97.5,16.9,42.7,3.8,2,10,2022-08-06T06:13:02,2022-08-06T19:01:59,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-07,25.3,22.1,23,25.3,22.1,23,21.8,93.2,17,100,12.5,rain,0,0,58.3,31.3,257.4,1002.8,97.9,12.1,65.5,5.5,5,10,2022-08-07T06:13:17,2022-08-07T19:01:30,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-08-08,23.6,21.9,22.4,23.6,21.9,22.4,21.6,94.9,76,100,8.33,rain,0,0,55.4,29.2,252.7,1002.3,98.3,10.7,18.5,1.4,1,10,2022-08-08T06:13:32,2022-08-08T19:01:00,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-08-09,24.1,21.7,22.5,24.1,21.7,22.5,20.8,90.6,28,100,8.33,rain,0,0,63.4,36.7,250.3,1001.9,96.1,14.6,62.3,5.3,2,10,2022-08-09T06:13:47,2022-08-09T19:00:28,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-08-10,26.8,21.3,23.4,29.3,21.3,23.5,20.9,85.7,17,100,4.17,rain,0,0,64.8,45,249.5,1001.3,88.5,18.9,203.8,17.5,9,10,2022-08-10T06:14:02,2022-08-10T18:59:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-11,26.1,21.8,23.5,26.1,21.8,23.5,21.3,87.6,3,100,4.17,rain,0,0,65.9,41.8,251.5,1003.1,84.1,17.4,243.8,21.1,9,10,2022-08-11T06:14:16,2022-08-11T18:59:23,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-12,26.3,22.3,23.8,26.3,22.3,23.8,21.2,85.3,13,100,4.17,rain,0,0,58.3,36.7,249.3,1005.4,69.5,18.4,224.3,19.2,7,10,2022-08-12T06:14:29,2022-08-12T18:58:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-13,26.6,21.8,23.4,26.6,21.8,23.4,21.2,87.6,2,100,4.17,rain,0,0,46.8,29.9,252.1,1006.8,85.3,17.6,143.8,12.4,6,10,2022-08-13T06:14:43,2022-08-13T18:58:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-14,26.3,22,23.3,26.3,22,23.3,21.1,87.3,1,100,37.5,rain,0,0,43.2,31.3,256.2,1008,96.2,19.6,137.2,11.9,8,10,2022-08-14T06:14:56,2022-08-14T18:57:40,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43157099999,remote,43158099999"
sangli,2022-08-15,26.1,21.4,23.3,26.1,21.4,23.3,20.9,87.1,5,100,4.17,rain,0,0,44.3,30.2,256,1008.4,91.7,18.2,173.1,14.8,6,10,2022-08-15T06:15:09,2022-08-15T18:57:04,0.6,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-16,26.9,21.3,23.3,28.5,21.3,23.4,20.7,85.6,15,100,4.17,rain,0,0,45,36,247.9,1008.2,98.1,20.5,229.3,19.8,8,10,2022-08-16T06:15:21,2022-08-16T18:56:27,0.64,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-17,27,20.8,23.4,30,20.8,23.6,20.7,85,11,100,4.17,rain,0,0,42.1,34.2,248.4,1009.1,74.7,19.9,251.9,21.6,8,10,2022-08-17T06:15:34,2022-08-17T18:55:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-18,28.6,20.9,23.9,34.2,20.9,24.6,20.7,83.1,1,100,4.17,rain,0,0,39.6,32.4,255.6,1008.6,48.6,21.8,249.8,21.6,9,10,2022-08-18T06:15:45,2022-08-18T18:55:12,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-19,27.6,20.9,23.8,30.9,20.9,24,20.4,82,1,100,4.17,rain,0,0,39.2,31.3,258.8,1008.6,80.2,21.8,255,22,8,10,2022-08-19T06:15:57,2022-08-19T18:54:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-20,28.3,21.3,24,32.4,21.3,24.5,21,83.9,2,100,4.17,rain,0,0,38.2,30.6,256.4,1008.1,93.5,21.8,232,20.1,8,10,2022-08-20T06:16:08,2022-08-20T18:53:54,0.77,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-21,27.5,21.6,24,31,21.6,24.5,20.8,82.5,0.3,100,12.5,rain,0,0,38.5,29.5,261.6,1007.1,98.9,21.8,212.5,18.3,8,10,2022-08-21T06:16:19,2022-08-21T18:53:13,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-22,28.1,21.9,24,31.7,21.9,24.4,21.1,84.4,2,100,4.17,rain,0,0,42.1,34.2,261.8,1006.5,92.9,18.6,218.3,18.9,7,10,2022-08-22T06:16:30,2022-08-22T18:52:33,0.83,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-23,27.7,22.2,24,29.6,22.2,24.2,21.3,85.3,5,100,4.17,rain,0,0,40.3,34.2,255.9,1007.1,90.4,19.1,242.6,21.1,9,10,2022-08-23T06:16:40,2022-08-23T18:51:51,0.87,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-24,28,21.8,24.1,31.9,21.8,24.6,20.9,82.7,4,100,8.33,rain,0,0,35.6,28.1,259.1,1009.1,83.2,20.4,255.7,22.1,9,10,2022-08-24T06:16:51,2022-08-24T18:51:09,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-08-25,30,20.7,24,35.5,20.7,24.9,21,83.9,0.8,100,8.33,rain,0,0,31.7,25.2,264.4,1008.6,75.2,18.4,214.8,18.5,7,10,2022-08-25T06:17:01,2022-08-25T18:50:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-26,30.3,19.9,24.6,36,19.9,25.6,20.8,81,0.1,100,4.17,rain,0,0,25.9,21.2,273.5,1008,53.4,19.4,260.2,22.5,10,10,2022-08-26T06:17:10,2022-08-26T18:49:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-27,30.1,21.6,24.4,33.4,21.6,25.1,20.9,81.3,10,100,4.17,rain,0,0,27.4,20.5,274.9,1007.9,97.4,20.9,179,15.4,7,10,2022-08-27T06:17:20,2022-08-27T18:49:00,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-28,30.1,20.4,25.2,33.2,20.4,26,20.3,76,0.6,100,4.17,rain,0,0,29.5,21.6,276.3,1008,69.3,18.5,279.3,24.1,10,10,2022-08-28T06:17:29,2022-08-28T18:48:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-29,30.1,21.2,25.2,34.3,21.2,26.2,20.7,77.4,0.5,100,8.33,rain,0,0,22.7,14.8,287,1008.7,88.3,18.7,194,16.6,7,10,2022-08-29T06:17:38,2022-08-29T18:47:31,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-30,30.3,22.4,25.8,36.6,22.4,26.9,21.6,78.7,1.8,100,37.5,rain,0,0,20.9,13.3,297.4,1008.3,94.1,20.2,184.5,16,8,30,2022-08-30T06:17:46,2022-08-30T18:46:46,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-08-31,32.1,22.9,26.8,37.3,22.9,28.8,22.3,77.1,1,100,4.17,rain,0,0,17.6,11.5,276.5,1007.3,74.1,17.1,250.6,21.6,9,60,2022-08-31T06:17:55,2022-08-31T18:46:01,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-01,30.1,22.2,25.7,33.6,22.2,26.6,21.6,78.5,26.5,100,54.17,rain,0,0,24.8,17.6,338.8,1007.1,80.4,14,209.9,17.9,9,30,2022-09-01T06:18:03,2022-09-01T18:45:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43157099999,remote,43158099999"
sangli,2022-09-02,30.1,23.7,26.6,36.4,23.7,28.2,22.1,76.6,3.5,100,37.5,rain,0,0,25.6,18,101.9,1007.7,84.2,18.6,239.6,20.8,9,30,2022-09-02T06:18:11,2022-09-02T18:44:28,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-03,31.6,23.2,26.8,39.2,23.2,28.2,22.2,77.1,8,100,4.17,rain,0,0,25.6,16.9,249.3,1008.1,62,18.2,225.4,19.3,10,60,2022-09-03T06:18:19,2022-09-03T18:43:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-04,30.2,22.6,25.7,34.4,22.6,26.8,22.4,82.7,3,100,29.17,rain,0,0,24.5,17.3,268.7,1008.1,94.1,18.8,234,20.3,9,30,2022-09-04T06:18:27,2022-09-04T18:42:55,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-05,29.3,22.8,25.1,31.7,22.8,25.6,22.1,84,14.8,100,37.5,rain,0,0,17.6,12.6,296,1008.4,75.2,14.7,196.5,16.9,9,30,2022-09-05T06:18:34,2022-09-05T18:42:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-06,29.1,22,24.9,34.2,22,25.6,22,84.8,10,100,4.17,rain,0,0,20.2,16.2,315.2,1007.4,75.3,12.3,175.7,15.1,9,30,2022-09-06T06:18:42,2022-09-06T18:41:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-07,31.1,22.4,25.1,33.8,22.4,26.1,21.9,83,21,100,4.17,rain,0,0,24.1,14,298.4,1007,85.5,16.8,267.5,23.1,9,30,2022-09-07T06:18:49,2022-09-07T18:40:32,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-08,29.1,22.2,24.6,33.2,22.2,25.2,22,85.9,6,100,4.17,rain,0,0,18,12.2,316.4,1006.7,93.2,17.5,71.7,6.1,5,10,2022-09-08T06:18:56,2022-09-08T18:39:43,0.42,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-09,29.1,22.1,24.5,31.4,22.1,24.8,21.9,86.4,35,100,4.17,rain,0,0,28.1,16.6,229,1005.9,85.1,15.6,247.9,21.2,8,30,2022-09-09T06:19:03,2022-09-09T18:38:55,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-10,26.5,21.9,23.6,26.5,21.9,23.6,21.8,89.6,5,100,4.17,rain,0,0,37.8,21.2,242.5,1006.4,93.5,17.6,179.5,15.4,8,10,2022-09-10T06:19:10,2022-09-10T18:38:06,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-11,26.1,21.4,22.9,26.1,21.4,22.9,21.6,92.6,37,100,4.17,rain,0,0,40.3,18,214.9,1004.8,94.4,16.4,69.1,5.8,4,10,2022-09-11T06:19:17,2022-09-11T18:37:17,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-12,26.1,22,23.2,26.1,22,23.2,22.1,94,3.1,100,50,rain,0,0,47.9,26.3,231.2,1003.7,96.6,10.4,54.1,4.5,5,10,2022-09-12T06:19:24,2022-09-12T18:36:28,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43157099999,remote,43158099999"
sangli,2022-09-13,28,21.6,23.6,31.7,21.6,23.8,21.5,88.7,15,100,4.17,rain,0,0,46.4,37.1,236.2,1006,93.1,11.2,166.9,14.4,9,10,2022-09-13T06:19:31,2022-09-13T18:35:39,0.59,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-14,28,21.4,23.7,32.1,21.4,24.1,21,85.5,4,100,8.33,rain,0,0,38.9,28.4,233.8,1009.1,83.7,19.2,244.6,21,8,10,2022-09-14T06:19:38,2022-09-14T18:34:50,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2022-09-15,28,21.3,23.5,32.3,21.3,23.9,21.1,86.6,0.6,100,16.67,rain,0,0,44.6,37.1,239.1,1010.1,90.8,20.5,209.3,18,8,10,2022-09-15T06:19:44,2022-09-15T18:34:00,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-16,27.3,21.5,23.3,30.1,21.5,23.4,21,87.1,4,100,4.17,rain,0,0,44.6,28.8,246.4,1008.7,97.5,19.6,115.3,10,5,10,2022-09-16T06:19:51,2022-09-16T18:33:11,0.69,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-17,29.8,20.3,23.9,34.5,20.3,24.7,20.9,84.2,2,100,4.17,rain,0,0,31,27.7,238.1,1009.1,84.8,18.8,212,18.3,8,10,2022-09-17T06:19:58,2022-09-17T18:32:21,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-18,29.8,20.1,23.7,34.3,20.1,24.2,20.3,82.7,0.1,100,4.17,rain,0,0,32.4,25.9,248.2,1010.1,66.8,18.7,238.2,20.4,8,10,2022-09-18T06:20:05,2022-09-18T18:31:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-19,28.6,19.5,23.2,31.8,19.5,23.8,20,83.2,0.1,100,4.17,rain,0,0,31,35.3,255,1010.2,84.4,18.5,269.1,23.1,9,10,2022-09-19T06:20:12,2022-09-19T18:30:42,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-20,29.1,19.2,22.8,33.2,19.2,23.1,19.4,82.3,0.8,100,4.17,rain,0,0,31.7,23.8,260.4,1009.8,89.6,18.9,228.5,19.6,8,10,2022-09-20T06:20:18,2022-09-20T18:29:52,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-21,29.1,19.8,23.3,32,19.8,23.7,19.6,81,0,0,0,,0,0,31.3,24.1,256.6,1009.6,85.6,18.5,219.2,18.9,8,10,2022-09-21T06:20:25,2022-09-21T18:29:03,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2022-09-22,29.1,19.2,23.1,30.8,19.2,23.4,18.4,77.4,0,0,0,,0,0,29.5,24.1,252.3,1010.4,81.3,17.9,235.3,20.4,10,10,2022-09-22T06:20:32,2022-09-22T18:28:13,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2022-09-23,30.1,19.4,23.5,33.2,19.4,24,19.1,78.3,0,0,0,,0,0,30.2,27.7,251.9,1010.7,66.8,18.1,249.1,21.7,9,10,2022-09-23T06:20:40,2022-09-23T18:27:24,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2022-09-24,28.8,19.3,23.1,32.4,19.3,23.6,19.4,81.4,0.8,100,4.17,rain,0,0,29.2,27.7,253.9,1010.1,46,19,243.4,21.2,9,10,2022-09-24T06:20:47,2022-09-24T18:26:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-25,29.6,19.7,23.6,34,19.7,24.2,20.2,82.7,1,100,4.17,rain,0,0,28.8,23.4,253.8,1009.3,60.8,18.7,267.3,23.2,10,10,2022-09-25T06:20:54,2022-09-25T18:25:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-26,31,19.8,24.3,36.7,19.8,25.2,20.1,78.9,0,0,0,,0,0,23.4,18.4,277.7,1010.5,50.4,18.7,230.4,19.9,10,10,2022-09-26T06:21:02,2022-09-26T18:24:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2022-09-27,32,20.2,24.6,36.2,20.2,25.2,19.7,76.8,0,0,0,rain,0,0,24.5,20.5,275.5,1009.7,77.9,18.6,202.1,17.6,9,10,2022-09-27T06:21:10,2022-09-27T18:24:07,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2022-09-28,32.3,19.9,24.8,39.2,19.9,25.6,20.1,77.2,0,0,0,,0,0,31.3,23.4,268.2,1008.2,59.4,18.5,247.1,21.3,10,10,2022-09-28T06:21:18,2022-09-28T18:23:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2022-09-29,30.8,20.5,24.4,37.1,20.5,25.5,20.9,81.7,4,100,16.67,rain,0,0,27.7,22.3,262.7,1008.3,80.8,16.9,235.2,20.3,9,30,2022-09-29T06:21:26,2022-09-29T18:22:30,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2022-09-30,32.1,21,24.9,37.9,21,25.9,21.3,81.6,0.5,100,4.17,rain,0,0,21.6,14.4,272.8,1008.4,80,15.1,262.7,22.7,9,10,2022-09-30T06:21:34,2022-09-30T18:21:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-10-01,30.1,21.5,24.9,33.4,21.5,25.7,21.2,80.7,10,100,4.17,rain,0,0,26.3,22.3,282.1,1009.1,79.8,13.4,251.8,21.7,9,30,2022-10-01T06:21:43,2022-10-01T18:20:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2022-10-02,31.3,20.5,25,36.3,20.5,26,20.8,79.1,0.8,100,4.17,rain,0,0,25.6,17.6,276.3,1009,69.8,17.8,248.8,21.5,9,10,2022-10-02T06:21:51,2022-10-02T18:20:07,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
